Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1774459684.7204003,10.521486282348633,9.427517175674438,1
1774459684.722379,8.45268726348877,8.705205142498016,1
1774459684.7243807,12.249526977539062,10.282405495643616,1
1774459684.729373,10.674189567565918,9.927567183971405,1
1774459684.7323775,12.296215057373047,10.582496166229248,1
1774459684.7383783,8.575961112976074,8.368715763092041,1
1774459684.7403755,10.492520332336426,8.54923152923584,1
1774459684.7423785,11.64382553100586,6.408371925354004,0
1774459684.7618856,11.742435455322266,8.973045110702515,1
1774459684.7928905,9.24483871459961,8.774632036685944,1
1774459684.824874,11.686095237731934,8.552819967269897,1
1774459684.8568947,11.659995079040527,8.881059646606445,1
1774459684.8894005,8.943142890930176,7.864952564239502,0
1774459684.921135,11.719059944152832,8.315433025360107,1
1774459684.9531336,11.046320915222168,8.705743789672852,1
1774459684.9852626,10.842772483825684,7.789332389831543,0
1774459685.0173523,11.626437187194824,9.072277307510376,1
1774459685.0493522,8.87476921081543,8.390229731798172,1
1774459685.0823536,11.69288158416748,8.602094888687134,1
1774459685.1128826,11.329856872558594,8.840067863464355,1
1774459685.146881,10.550238609313965,8.220181465148926,1
1774459685.177203,11.573569297790527,9.318944454193115,1
1774459685.2098112,8.904572486877441,7.812831521034241,0
1774459685.2422357,11.610591888427734,8.941179752349854,1
1774459685.2733562,9.7814359664917,9.298312097787857,1
1774459685.3061764,11.65081787109375,8.185654163360596,1
1774459685.3380327,11.440211296081543,9.351789236068726,1
1774459685.3711903,10.667515754699707,8.32341718673706,1
1774459685.401567,11.511006355285645,8.979318141937256,1
1774459685.4343119,8.832832336425781,8.679255574941635,1
1774459685.4652178,11.459273338317871,8.932523727416992,1
1774459685.497308,9.619535446166992,9.006063163280487,1
1774459685.5303886,11.493176460266113,8.098554372787476,0
1774459685.56142,11.457653999328613,9.206794023513794,1
1774459685.594144,9.279040336608887,8.668325662612915,1
1774459685.6259613,11.446601867675781,8.800435543060303,1
1774459685.6579938,9.309536933898926,9.256185911595821,1
1774459685.690204,11.51697063446045,8.318071842193604,1
1774459685.7217262,11.202644348144531,8.974714756011963,1
1774459685.753734,11.215250968933105,8.830007076263428,1
1774459685.7852287,11.388361930847168,9.096916913986206,1
1774459685.817543,9.737383842468262,9.043597638607025,1
1774459685.8496635,11.380391120910645,9.145315170288086,1
1774459685.883598,8.880390167236328,9.01284708082676,1
1774459685.9137056,11.364476203918457,9.011626958847046,1
1774459685.945735,8.674073219299316,9.158156931400299,1
1774459685.9777584,11.391413688659668,8.98893117904663,1
1774459686.0093586,9.308722496032715,8.804443955421448,1
1774459686.041356,11.38890552520752,8.734135150909424,1
1774459686.073372,9.168384552001953,9.066832929849625,1
1774459686.106287,11.368069648742676,8.940172910690308,1
1774459686.1372683,10.032052993774414,9.166899502277374,1
1774459686.1692739,11.392523765563965,8.483959674835205,1
1774459686.2013671,10.319404602050781,9.190953493118286,1
1774459686.233496,11.379069328308105,8.833669185638428,1
1774459686.2653954,10.373279571533203,8.934239625930786,1
1774459686.297919,11.302933692932129,9.165267705917358,1
1774459686.3292465,10.386286735534668,8.475671887397766,1
1774459686.3606157,11.34498119354248,8.98032259941101,1
1774459686.3929064,9.123946189880371,8.62499913573265,1
1774459686.424374,11.292309761047363,9.075630903244019,1
1774459686.457493,8.785611152648926,8.81508156657219,1
1774459686.4885657,11.290362358093262,8.759938716888428,1
1774459686.5218885,8.597638130187988,8.713979579508305,1
1774459686.555777,11.23657512664795,9.506121277809143,1
1774459686.5904965,8.510064125061035,9.333468496799469,1
