Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1774825025.945237,-31.092256546020508,7.362184524536133,0
1774825025.9462368,-28.54438018798828,8.858097076416016,0
1774825025.9472375,-30.589162826538086,7.303041458129883,0
1774825025.9512355,-31.27398681640625,5.873451232910156,0
1774825025.953239,-30.830965042114258,6.653989791870117,0
1774825025.960762,-29.00855827331543,6.844499588012695,0
1774825025.9617603,-24.009254455566406,7.501016616821289,0
1774825025.9627628,-30.531723022460938,7.708736419677734,0
1774825025.9847631,-18.892202377319336,7.118349075317383,0
1774825026.0167685,-23.926712036132812,5.721834182739258,0
1774825026.048792,-22.847013473510742,7.082292556762695,0
1774825026.0803318,-25.27240753173828,8.839038848876953,0
1774825026.1120117,-26.693756103515625,7.776981353759766,0
1774825026.143481,-29.85784339904785,8.840116500854492,0
1774825026.1770468,-23.40791893005371,7.781923294067383,0
1774825026.2086723,-24.765670776367188,7.058149337768555,0
1774825026.2396846,-24.798744201660156,6.647893905639648,0
1774825026.2717493,-27.57903480529785,6.203927993774414,0
1774825026.3037033,-22.347490310668945,5.708404541015625,0
1774825026.3362455,-25.25847816467285,8.472490310668945,0
1774825026.3674424,-31.405466079711914,8.663492202758789,0
1774825026.399654,-30.541669845581055,7.644617080688477,0
1774825026.4316173,-31.081268310546875,7.821830749511719,0
1774825026.464286,-24.129518508911133,8.397470474243164,0
1774825026.496005,-28.267072677612305,6.611288070678711,0
1774825026.5277572,-30.60085105895996,8.318471908569336,0
1774825026.5599196,-31.631805419921875,8.198062896728516,0
1774825026.5917306,-27.669885635375977,6.652151107788086,0
1774825026.6241484,-29.46830177307129,6.153207778930664,0
1774825026.655217,-24.83827781677246,7.64576530456543,0
1774825026.6881554,-29.204004287719727,7.886999130249023,0
1774825026.7197156,-29.71773338317871,9.110567092895508,0
1774825026.7515597,-23.79247283935547,6.387441635131836,0
1774825026.7834325,-25.14532470703125,7.3684844970703125,0
1774825026.8158956,-23.751266479492188,6.137178421020508,0
1774825026.8475065,-25.60552406311035,7.684148788452148,0
1774825026.879742,-26.70853614807129,7.836381912231445,0
1774825026.9119148,-27.64129638671875,7.429065704345703,0
1774825026.943437,-27.159643173217773,8.012418746948242,0
1774825026.97609,-31.452234268188477,7.828950881958008,0
1774825027.0086136,-29.986482620239258,7.714181900024414,0
1774825027.0397313,-25.106264114379883,7.612356185913086,0
1774825027.0716429,-30.536375045776367,8.223001480102539,0
1774825027.1043687,-17.57701301574707,5.056667327880859,0
1774825027.135513,-30.975133895874023,6.808130264282227,0
1774825027.1680892,-32.14236068725586,6.803924560546875,0
1774825027.2000504,-31.919286727905273,7.934587478637695,0
1774825027.2323122,-31.48383331298828,7.915935516357422,0
1774825027.2638018,-25.405515670776367,6.150535583496094,0
1774825027.2957265,-31.277679443359375,8.627315521240234,0
1774825027.327556,-28.795923233032227,7.266561508178711,0
1774825027.3598495,-26.207548141479492,7.117525100708008,0
1774825027.3919146,-29.00057029724121,7.421743392944336,0
1774825027.4233859,-28.154518127441406,7.013584136962891,0
1774825027.455246,-25.679777145385742,7.74937629699707,0
1774825027.4877276,-28.196382522583008,7.502016067504883,0
1774825027.519709,-25.344263076782227,7.702566146850586,0
1774825027.5514133,-29.433141708374023,6.986333847045898,0
1774825027.5832787,-29.825050354003906,8.65481948852539,0
1774825027.6155531,-30.094106674194336,7.646928787231445,0
1774825027.6476727,-30.264318466186523,7.790307998657227,0
1774825027.680417,-21.921674728393555,6.229362487792969,0
1774825027.7151225,-31.2542667388916,7.035001754760742,0
1774825027.746308,-31.07660484313965,8.541219711303711,0
1774825027.776651,-23.02439308166504,7.55964469909668,0
1774825027.8083582,-22.774993896484375,8.738861083984375,0
1774825027.8396738,-22.41859245300293,8.664545059204102,0
1774825027.8731844,-31.060094833374023,8.311437606811523,0
1774825027.9046292,-23.248748779296875,7.338972091674805,0
