Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1774699370.4051223,3.4345662593841553,9.430465936660767,1
1774699370.4061236,3.4569876194000244,8.314566373825073,1
1774699370.4086435,3.3073158264160156,10.963666915893555,1
1774699370.4136114,1.3985236883163452,11.291443228721619,1
1774699370.4156067,3.9762542247772217,8.30664324760437,1
1774699370.4226058,-6.821859836578369,31.842458248138428,1
1774699370.4256036,-7.68963098526001,35.659730434417725,1
1774699370.4269984,3.4693706035614014,10.294692277908325,1
1774699370.4459164,2.0508768558502197,13.284952402114868,1
1774699370.4780662,-8.923190116882324,38.46199893951416,1
1774699370.5088553,-28.305795669555664,8.693380355834961,1
1774699370.5409708,3.5055761337280273,9.575748443603516,1
1774699370.5736644,4.453772068023682,9.437535762786865,1
1774699370.6055317,3.3952243328094482,9.098882913589478,1
1774699370.6372728,-31.844467163085938,8.173702239990234,1
1774699370.6688664,-29.572647094726562,7.948036193847656,0
1774699370.7016602,-28.699743270874023,7.990682601928711,0
1774699370.732495,-29.325119018554688,8.699703216552734,1
1774699370.7665763,-22.977645874023438,10.837928771972656,1
1774699370.7998645,-30.542993545532227,7.605344772338867,0
1774699370.8300934,-5.8531951904296875,19.672298431396484,1
1774699370.8619847,-30.5109806060791,8.330446243286133,1
1774699370.8932312,-30.280746459960938,9.208564758300781,1
1774699370.9250653,-19.033863067626953,10.915786743164062,1
1774699370.9575279,1.276631474494934,9.018908143043518,1
1774699370.9897134,-21.272008895874023,8.982011795043945,1
1774699371.0220172,-8.994046211242676,35.638773918151855,1
1774699371.0535173,-18.309762954711914,12.388799667358398,1
1774699371.0860205,-15.430877685546875,15.805789947509766,1
1774699371.117819,-34.03605270385742,85.96394729614258,1
1774699371.1492686,-17.168333053588867,14.47087287902832,1
1774699371.185498,-34.03462600708008,85.96537399291992,1
1774699371.2149622,-16.16033935546875,16.227317810058594,1
1774699371.247946,-30.41327476501465,8.012136459350586,0
1774699371.2785914,-30.340063095092773,7.737394332885742,0
1774699371.3095298,-30.277463912963867,7.469938278198242,0
1774699371.3438792,-27.29229736328125,7.529689788818359,0
1774699371.3772933,-29.58094596862793,8.440011978149414,1
1774699371.4079213,-29.273935317993164,8.614828109741211,1
1774699371.4390123,-32.3744010925293,8.269432067871094,1
1774699371.4699008,-31.979616165161133,8.180387496948242,1
1774699371.503174,-32.55617904663086,6.623016357421875,0
1774699371.5368843,-15.638259887695312,15.05612564086914,1
1774699371.5699444,-31.284950256347656,8.834091186523438,1
1774699371.6004727,-32.57988357543945,9.375091552734375,1
1774699371.6295693,-25.29718589782715,10.23961067199707,1
1774699371.6642754,13.158482551574707,8.981608390808105,1
1774699371.6938927,10.834837913513184,7.064384698867798,0
1774699371.725638,13.117260932922363,7.556277275085449,0
1774699371.7583377,13.227394104003906,8.678793907165527,1
1774699371.7900145,11.093907356262207,6.873286724090576,0
1774699371.8228264,12.852256774902344,8.079533100128174,0
1774699371.8537993,13.13628101348877,7.993556022644043,0
1774699371.8850896,12.472224235534668,8.394829273223877,1
1774699371.9179988,11.505513191223145,7.582432508468628,0
1774699371.9497192,13.102638244628906,8.239964008331299,1
1774699371.9826922,13.330859184265137,8.08458948135376,0
1774699372.0134733,10.911445617675781,7.615302085876465,0
1774699372.0456948,13.35326862335205,7.943194389343262,0
1774699372.0793214,13.506903648376465,7.7102885246276855,0
1774699372.110515,11.260254859924316,7.086818218231201,0
1774699372.1455843,12.703010559082031,8.1095871925354,1
1774699372.17658,13.164703369140625,7.7079572677612305,0
1774699372.2071755,13.274064064025879,8.198047161102295,1
1774699372.238372,11.2417631149292,8.319348812103271,1
1774699372.2695956,13.216910362243652,7.976952075958252,0
1774699372.3019726,13.403620719909668,8.510035991668701,1
1774699372.3357491,11.144859313964844,7.748131990432739,0
1774699372.3665,13.290786743164062,8.110668659210205,1
1774699372.399819,13.514060974121094,8.507517337799072,1
1774699372.4312155,11.81486988067627,8.374003648757935,1
1774699372.4639943,13.525801658630371,8.09765100479126,0
1774699372.4965873,13.519294738769531,7.714958190917969,0
1774699372.5263052,11.952568054199219,8.00473928451538,0
1774699372.5582635,13.2277250289917,8.114418983459473,1
1774699372.5900486,13.14941120147705,8.169481754302979,1
1774699372.6221843,11.641487121582031,7.96556544303894,0
1774699372.653724,13.396397590637207,8.216597557067871,1
1774699372.6853876,13.269314765930176,7.99967098236084,0
1774699372.7181442,12.025108337402344,7.599313259124756,0
1774699372.755225,13.527140617370605,8.191390037536621,1
1774699372.7822657,12.25925064086914,7.148005485534668,0
1774699372.8151293,13.432201385498047,8.134780883789062,1
1774699372.8483398,13.741965293884277,8.394832611083984,1
1774699372.8810396,11.601855278015137,7.068667888641357,0
1774699372.9110072,13.560223579406738,8.093259334564209,0
1774699372.9413695,13.825886726379395,8.42202615737915,1
1774699372.9750695,11.63623046875,7.509683609008789,0
1774699373.0075877,13.791370391845703,8.133548736572266,1
1774699373.0383759,13.963223457336426,8.327980041503906,1
1774699373.0713122,12.17987060546875,7.837218284606934,0
1774699373.1020808,13.927533149719238,8.034204959869385,0
1774699373.1340003,12.967808723449707,7.597083568572998,0
