Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1774820889.85031,-29.928842544555664,8.168725967407227,0
1774820889.852317,-30.03968048095703,7.961723327636719,0
1774820889.8543117,-30.22857093811035,7.825788497924805,0
1774820889.859307,-29.791379928588867,7.438283920288086,0
1774820889.860309,-30.357973098754883,9.404802322387695,0
1774820889.87631,-29.01531410217285,8.924631118774414,0
1774820889.8783085,-30.464088439941406,9.160575866699219,0
1774820889.890817,-26.270971298217773,8.348173141479492,0
1774820889.892821,-26.562536239624023,9.213953018188477,0
1774820889.9236903,-22.336959838867188,8.002105712890625,0
1774820889.9554675,-25.144622802734375,6.490749359130859,0
1774820889.9869633,-22.94460105895996,7.194597244262695,0
1774820890.0192473,-26.87953758239746,8.781976699829102,0
1774820890.0202506,-27.436452865600586,7.351755142211914,0
1774820890.0520225,-23.481725692749023,8.148965835571289,0
1774820890.0845973,-30.38092041015625,8.326156616210938,0
1774820890.1159124,-29.18189239501953,8.588592529296875,0
1774820890.146442,-27.718461990356445,10.363080978393555,0
1774820890.1790946,-25.6826229095459,7.880033493041992,0
1774820890.2114186,-29.2414608001709,8.977434158325195,0
1774820890.2421947,-24.802213668823242,7.638666152954102,0
1774820890.2745147,-29.861330032348633,8.308938980102539,0
1774820890.307184,-30.72074317932129,8.643487930297852,0
1774820890.3382773,-29.752344131469727,8.80003547668457,0
1774820890.3707566,-29.5222225189209,8.666616439819336,0
1774820890.4037027,-25.367597579956055,9.830133438110352,0
1774820890.4346428,-30.105636596679688,8.64669418334961,0
1774820890.4665797,-28.491483688354492,8.83012580871582,0
1774820890.499248,-28.67564582824707,9.153425216674805,0
1774820890.5324132,-29.945547103881836,8.568933486938477,0
1774820890.5637126,-27.04535484313965,7.03339958190918,0
1774820890.595467,-29.58432960510254,8.553670883178711,0
1774820890.627712,-28.993066787719727,8.259904861450195,0
1774820890.6592348,-30.008085250854492,10.830057144165039,0
1774820890.6917744,-29.05588722229004,9.893281936645508,0
1774820890.723003,-25.920095443725586,9.117399215698242,0
1774820890.7549167,-27.217248916625977,9.214010238647461,0
1774820890.7879286,-23.052053451538086,6.136259078979492,0
1774820890.8198068,-29.01140594482422,8.359867095947266,0
1774820890.851427,-28.564210891723633,10.32703971862793,0
1774820890.883651,-29.318038940429688,8.991081237792969,0
1774820890.915477,-29.779342651367188,8.276737213134766,0
1774820890.9464357,-31.22764015197754,11.114053726196289,0
1774820890.9791346,-28.86077308654785,7.052000045776367,0
1774820891.010975,-30.000289916992188,9.53579330444336,0
1774820891.0427728,-27.958040237426758,7.421972274780273,0
1774820891.0750885,-30.364465713500977,9.233819961547852,0
1774820891.1078246,-27.41730308532715,8.771829605102539,0
1774820891.1396608,-27.122934341430664,8.251218795776367,0
1774820891.171313,-26.3281192779541,8.23106575012207,0
1774820891.2028322,-29.14189910888672,8.386680603027344,0
1774820891.235642,-28.4946346282959,8.526884078979492,0
1774820891.2673595,-25.984106063842773,8.089494705200195,0
1774820891.2979498,-30.439241409301758,9.496030807495117,0
1774820891.3309212,-29.3227596282959,9.306386947631836,0
1774820891.3709567,-30.42340087890625,9.100139617919922,0
1774820891.3966408,-30.738229751586914,8.27485466003418,0
1774820891.427533,-28.321489334106445,8.788965225219727,0
1774820891.4592128,-29.00385093688965,7.570394515991211,0
1774820891.4912336,-28.468454360961914,8.451238632202148,0
1774820891.5230463,-30.331369400024414,8.097295761108398,0
1774820891.554689,-27.77449607849121,7.588632583618164,0
1774820891.587399,-30.05126953125,7.972881317138672,0
1774820891.6196585,-31.11393165588379,9.807905197143555,0
1774820891.651072,-29.99137306213379,8.989774703979492,0
1774820891.6820803,-25.281641006469727,8.191202163696289,0
1774820891.715096,-27.298072814941406,8.249885559082031,0
1774820891.7477558,-29.704130172729492,9.768205642700195,0
1774820891.7796748,-27.81221580505371,8.470651626586914,0
1774820891.811893,-29.403167724609375,8.449405670166016,0
1774820891.8435817,-30.48712921142578,8.977092742919922,0
1774820891.8750021,-28.79077911376953,7.691524505615234,0
1774820891.9069872,-30.82708740234375,7.861095428466797,0
1774820891.9400108,-29.700349807739258,9.533857345581055,0
1774820891.9714522,-30.0915470123291,8.920526504516602,0
1774820892.003,-30.774658203125,8.038188934326172,0
1774820892.034733,-29.491622924804688,7.561088562011719,0
1774820892.0674117,-29.976884841918945,7.777891159057617,0
1774820892.0987136,-28.56610679626465,7.837728500366211,0
1774820892.1318564,-29.856313705444336,9.148588180541992,0
1774820892.1635737,-28.334157943725586,7.827619552612305,0
1774820892.1949732,-30.433130264282227,7.866342544555664,0
1774820892.2271514,-30.11957550048828,9.18606185913086,0
1774820892.259418,-28.701698303222656,8.577102661132812,0
1774820892.2912676,-28.710174560546875,8.034992218017578,0
1774820892.3230877,-29.1479434967041,8.080354690551758,0
1774820892.3552842,-30.200057983398438,8.900588989257812,0
1774820892.3874729,-30.0289306640625,10.016841888427734,0
1774820892.4187746,-30.726852416992188,7.90753173828125,0
1774820892.4491005,-30.22216796875,9.447715759277344,0
1774820892.5103538,-27.62286376953125,8.145023345947266,0
1774820892.5144734,-27.207143783569336,7.498201370239258,0
1774820892.515966,-27.627059936523438,7.436481475830078,0
1774820892.5472634,-27.704788208007812,7.130168914794922,0
1774820892.5794604,-28.21333885192871,7.633138656616211,0
1774820892.6117074,-28.452125549316406,8.577816009521484,0
1774820892.6435933,-30.492568969726562,8.384204864501953,0
1774820892.6751673,-29.27815818786621,7.556756973266602,0
1774820892.7068338,-31.255380630493164,7.957456588745117,0
1774820892.7386994,-28.245330810546875,8.619476318359375,0
1774820892.7715037,-29.16046714782715,8.685556411743164,0
1774820892.8028913,-29.58878517150879,8.23399543762207,0
1774820892.835535,-29.4063720703125,10.177398681640625,0
1774820892.8670504,-28.309900283813477,7.777791976928711,0
1774820892.8986478,-26.814870834350586,7.164602279663086,0
1774820892.931321,-27.655502319335938,7.105419158935547,0
1774820892.9633386,-28.912832260131836,8.893899917602539,0
1774820892.9952726,-29.9239444732666,8.485239028930664,0
1774820893.02752,-28.542009353637695,8.681108474731445,0
1774820893.0587769,-29.28063201904297,9.332447052001953,0
1774820893.0904512,-26.999547958374023,8.092241287231445,0
1774820893.1230457,-25.897491455078125,6.5570068359375,0
1774820893.15564,-29.001014709472656,8.676605224609375,0
1774820893.1872373,-30.310606002807617,8.716657638549805,0
1774820893.2193663,-28.34088134765625,8.145301818847656,0
1774820893.2513556,-28.36432456970215,9.130514144897461,0
