Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1775164456.442554,-26.090362548828125,6.563602447509766,0
1775164456.4450736,-32.76019287109375,8.53763198852539,0
1775164456.4480803,-25.37255859375,8.401973724365234,1
1775164456.4526508,-31.39056396484375,7.3887481689453125,0
1775164456.456044,-29.717885971069336,7.978322982788086,0
1775164456.4697466,-29.049470901489258,7.62809944152832,0
1775164456.482258,-24.4385929107666,8.196699142456055,1
1775164456.4842806,-23.98993492126465,7.3202972412109375,1
1775164456.5149684,-24.101221084594727,7.88597297668457,1
1775164456.5465014,-32.22188949584961,8.483291625976562,0
1775164456.5786765,-29.051376342773438,7.187217712402344,0
1775164456.610302,-28.718597412109375,7.0096282958984375,0
1775164456.6423395,-30.6517276763916,8.83574104309082,0
1775164456.6742766,-27.339460372924805,6.685468673706055,0
1775164456.7063644,-28.823272705078125,6.917491912841797,0
1775164456.738789,-31.043930053710938,7.777423858642578,0
1775164456.7702181,-28.639768600463867,7.44715690612793,0
1775164456.802389,-27.640396118164062,6.527442932128906,0
1775164456.8336627,-31.327993392944336,6.948347091674805,0
1775164456.8665955,-27.731748580932617,8.100194931030273,0
1775164456.8985426,-27.21521759033203,7.709758758544922,0
1775164456.9316893,-25.18300437927246,6.467596054077148,0
1775164456.9632556,-32.59756851196289,8.75594711303711,0
1775164456.9939823,-31.68157386779785,6.961923599243164,0
1775164457.0267706,-32.22018814086914,8.035835266113281,0
1775164457.0590498,-32.07722854614258,8.395015716552734,0
1775164457.090744,-32.1554069519043,7.473590850830078,0
1775164457.1230626,-30.661270141601562,8.511035919189453,0
1775164457.153429,-28.053932189941406,7.338855743408203,0
1775164457.1855474,-26.09033203125,5.7362518310546875,0
1775164457.2186782,-27.767183303833008,6.752336502075195,0
1775164457.250926,-25.62256622314453,7.314414978027344,1
1775164457.2825499,-27.17494773864746,6.881048202514648,0
1775164457.3145528,-28.057464599609375,7.822975158691406,0
1775164457.3475804,-31.65323829650879,7.363584518432617,0
1775164457.3797274,-32.04867935180664,9.157230377197266,0
1775164457.4108167,-29.21409797668457,7.87006950378418,0
1775164457.443178,-34.35519027709961,9.0048828125,0
1775164457.4751902,-32.358707427978516,7.846057891845703,0
1775164457.506065,-31.66943359375,7.384410858154297,0
1775164457.5394473,-29.1341495513916,6.703508377075195,0
1775164457.570253,-30.110666275024414,8.022050857543945,0
1775164457.6029246,-32.306636810302734,7.176456451416016,0
1775164457.633735,-29.026601791381836,7.684946060180664,0
1775164457.6663928,-25.825424194335938,8.18709945678711,1
1775164457.698685,-26.238733291625977,6.812856674194336,0
1775164457.7303617,-24.796072006225586,7.506296157836914,1
1775164457.763595,-27.28920555114746,6.10283088684082,0
1775164457.7945278,-32.48495101928711,9.097820281982422,0
1775164457.8278065,-30.586557388305664,7.285394668579102,0
1775164457.8600008,-28.382171630859375,7.125389099121094,0
1775164457.8907106,-30.782983779907227,9.262689590454102,0
1775164457.921686,-29.99017906188965,6.299322128295898,0
1775164457.953838,-31.167770385742188,7.707004547119141,0
1775164457.9862385,-25.471033096313477,6.602785110473633,0
1775164458.0181253,-27.57637596130371,7.533170700073242,0
1775164458.0508227,-29.053037643432617,6.84349250793457,0
1775164458.0819402,-28.768457412719727,7.387529373168945,0
1775164458.1145587,-27.846872329711914,7.04261589050293,0
1775164458.1456733,-25.809473037719727,8.18092155456543,1
1775164458.1788552,-28.133262634277344,7.579524993896484,0
1775164458.2110658,-30.707448959350586,6.312021255493164,0
1775164458.244284,-31.130239486694336,7.588079452514648,0
1775164458.2752635,-30.983375549316406,8.095081329345703,0
1775164458.3089447,-27.72062110900879,8.128015518188477,0
1775164458.3387494,-28.54274559020996,7.40540885925293,0
1775164458.370115,-29.650344848632812,6.7029266357421875,0
1775164458.410254,-31.441627502441406,8.750476837158203,0
1775164458.4378557,-31.433250427246094,7.968212127685547,0
1775164458.4664059,-30.380769729614258,7.547452926635742,0
1775164458.4992027,-23.536794662475586,7.94464111328125,1
1775164458.5318322,-18.7642765045166,6.636926651000977,0
1775164458.5626247,-23.677881240844727,6.463523864746094,0
1775164458.5959828,-27.464563369750977,6.880903244018555,0
1775164458.628145,-29.139440536499023,7.687685012817383,0
1775164458.6579502,-28.046180725097656,6.672100067138672,0
1775164458.69164,-27.49755859375,9.473602294921875,0
1775164458.7227194,-29.05442237854004,5.605962753295898,0
1775164458.7554219,-28.17304801940918,7.944234848022461,0
1775164458.785821,-26.21720314025879,7.81889533996582,1
1775164458.8179588,-26.60955810546875,10.1646728515625,1
1775164458.8509097,-23.825645446777344,9.161373138427734,1
1775164458.8840642,-24.99678611755371,7.566831588745117,1
1775164458.9156585,-24.398048400878906,6.61595344543457,0
1775164458.9476736,-25.223913192749023,7.146451950073242,1
1775164458.980753,-23.04102897644043,7.480546951293945,1
1775164459.0118926,-30.714406967163086,7.772481918334961,0
1775164459.0148923,-23.51609992980957,6.928445816040039,0
1775164459.043355,-26.754762649536133,8.165864944458008,1
1775164459.07596,-29.499345779418945,8.09217643737793,0
1775164459.1086736,-27.611207962036133,7.964487075805664,0
1775164459.1380074,-28.695777893066406,8.362499237060547,0
1775164459.1389983,-24.798383712768555,8.915861129760742,1
1775164459.1707206,-24.977270126342773,6.509799957275391,0
1775164459.2029736,-26.37840461730957,8.10297966003418,1
1775164459.2346008,-26.835670471191406,7.4104156494140625,1
1775164459.2662313,-22.65476417541504,6.493602752685547,0
1775164459.2982507,-25.154205322265625,7.758537292480469,1
1775164459.3303537,-26.934263229370117,7.687559127807617,1
