Timestamp,Mean_PSD_dB,SNR_dB,PU_Present
1774464654.603584,9.961601257324219,8.131186723709106,1
1774464654.6045842,11.049336433410645,8.310494899749756,1
1774464654.6055849,11.90349292755127,7.549221038818359,0
1774464654.610583,12.548576354980469,8.120707035064697,1
1774464654.6115828,10.70011043548584,8.291116952896118,1
1774464654.6155827,11.829436302185059,8.3917977809906,1
1774464654.6210997,10.606596946716309,8.971569180488586,1
1774464654.6421254,9.270638465881348,8.012259125709534,0
1774464654.6744685,10.64217472076416,7.865734577178955,0
1774464654.706727,11.704658508300781,7.405064105987549,0
1774464654.7379081,11.864092826843262,8.064794063568115,0
1774464654.7704427,11.158378601074219,8.176522970199585,1
1774464654.8025079,9.66220474243164,8.728360056877136,1
1774464654.8340428,9.125126838684082,8.55912560224533,1
1774464654.8668892,11.066622734069824,7.823551177978516,0
1774464654.899566,11.711578369140625,8.050089597702026,0
1774464654.9306002,11.073140144348145,8.34226655960083,1
1774464654.9639626,9.426814079284668,8.592885136604309,1
1774464654.9957147,9.069368362426758,8.20224916934967,1
1774464655.0297327,10.219212532043457,7.647533655166626,0
1774464655.0622795,11.590773582458496,8.03159475326538,0
1774464655.0958624,11.4961519241333,8.234798908233643,1
1774464655.1263213,10.801765441894531,8.410869359970093,1
1774464655.1546695,8.822869300842285,8.560107707977295,1
1774464655.1871803,8.752655029296875,8.24667638540268,1
1774464655.2217083,10.779022216796875,8.20083737373352,1
1774464655.2534657,11.396080017089844,8.296869993209839,1
1774464655.2847247,11.041735649108887,8.442858695983887,1
1774464655.3168566,8.715587615966797,8.38202428817749,1
1774464655.3487744,8.93090534210205,8.05184257030487,0
1774464655.3794441,11.385014533996582,7.988170385360718,0
1774464655.4115765,11.350872993469238,8.535729169845581,1
1774464655.4431272,9.482219696044922,8.8452068567276,1
1774464655.4758298,9.079689979553223,7.886542797088623,0
1774464655.507976,11.41828441619873,8.176816701889038,1
1774464655.5406783,11.334444999694824,8.524284601211548,1
1774464655.5730221,9.816482543945312,8.432620882987976,1
1774464655.6071773,8.497000694274902,8.78872811794281,1
1774464655.6362686,9.32245922088623,7.717712759971619,0
1774464655.6694934,10.989176750183105,8.351269006729126,1
1774464655.698062,11.181510925292969,8.132078886032104,1
1774464655.7312167,11.331801414489746,8.343671798706055,1
1774464655.7667036,10.353129386901855,8.570366382598877,1
1774464655.7968848,8.191362380981445,8.411535054445267,1
1774464655.8270564,9.680630683898926,8.048696756362915,0
1774464655.8615355,11.31425952911377,8.303497314453125,1
1774464655.8941517,11.261253356933594,8.454325675964355,1
1774464655.9221342,10.974894523620605,8.377443552017212,1
1774464655.9576018,8.632676124572754,8.430710807442665,1
1774464655.9879713,8.512900352478027,8.254865646362305,1
1774464656.0182095,10.348011016845703,7.4941112995147705,0
1774464656.0531895,10.92601490020752,7.339176893234253,0
1774464656.084715,11.334346771240234,8.516364336013794,1
1774464656.1167936,11.03526782989502,8.476572275161743,1
1774464656.1460156,9.528637886047363,8.582699537277222,1
1774464656.1790953,8.579151153564453,8.01421719789505,0
1774464656.2100563,9.354805946350098,7.956837058067322,0
1774464656.24233,11.6338529586792,7.794842720031738,0
1774464656.2751923,11.52706241607666,8.18227243423462,1
1774464656.3109977,11.141243934631348,8.483453035354614,1
1774464656.339432,8.99392318725586,8.562094986438751,1
1774464656.3719325,8.828375816345215,8.150920152664185,1
1774464656.4032588,10.835576057434082,7.523871183395386,0
1774464656.438977,11.591214179992676,8.058778762817383,0
1774464656.468822,11.32452392578125,8.395739316940308,1
1774464656.5001028,9.084296226501465,8.205366671085358,1
1774464656.5303192,9.41993236541748,7.609673619270325,0
1774464656.5641918,11.980659484863281,8.087177991867065,0
1774464656.595366,11.85065746307373,8.21195363998413,1
1774464656.6292965,10.479119300842285,8.626407384872437,1
1774464656.65958,9.156847953796387,7.666882395744324,0
1774464656.6908398,9.86211109161377,7.972004055976868,0
1774464656.7226524,12.033470153808594,7.6733078956604,0
1774464656.755966,11.911412239074707,7.838505268096924,0
1774464656.7898095,11.195343017578125,8.425726175308228,1
1774464656.8187356,9.482856750488281,7.7833757400512695,0
1774464656.8506684,10.332722663879395,8.340430617332458,1
1774464656.8867233,12.356175422668457,7.562830448150635,0
1774464656.917102,12.161338806152344,8.154214859008789,1
1774464656.9507747,11.084290504455566,8.371914148330688,1
1774464656.9799654,9.672957420349121,7.938825607299805,0
1774464657.0120819,10.92796802520752,8.268484830856323,1
1774464657.0454135,12.407017707824707,7.83920955657959,0
1774464657.0782306,12.25519847869873,7.982786178588867,0
1774464657.110112,11.976753234863281,8.23055386543274,1
1774464657.1392176,10.355396270751953,8.359292149543762,1
1774464657.172316,9.906622886657715,7.505690813064575,0
1774464657.2021036,10.846484184265137,7.51371169090271,0
1774464657.2348695,11.8736572265625,7.790801048278809,0
1774464657.268905,12.16440486907959,7.999573230743408,0
1774464657.2986867,10.30416488647461,7.930774211883545,0
1774464657.3336394,10.098404884338379,7.624260902404785,0
1774464657.3622572,11.848129272460938,7.521793842315674,0
1774464657.3950794,12.303092956542969,7.729559421539307,0
1774464657.4293473,11.311030387878418,7.58110785484314,0
1774464657.4583368,10.22275447845459,7.112131834030151,0
1774464657.494381,11.896618843078613,7.711423873901367,0
1774464657.526753,12.79321002960205,7.718950271606445,0
1774464657.556534,11.055081367492676,7.4491026401519775,0
1774464657.5906205,10.398350715637207,7.459116220474243,0
1774464657.6191068,11.823725700378418,7.36368465423584,0
1774464657.65664,12.705780029296875,7.5142340660095215,0
1774464657.68409,12.575482368469238,7.450603485107422,0
1774464657.7158554,10.908562660217285,7.343624114990234,0
1774464657.745874,10.588709831237793,7.065731763839722,0
1774464657.7783537,12.37608814239502,7.10286808013916,0
1774464657.812427,12.776677131652832,7.556853771209717,0
1774464657.8454478,12.66726016998291,7.220566272735596,0
1774464657.8757238,11.093681335449219,7.055352210998535,0
1774464657.9083428,10.844937324523926,6.846705675125122,0
1774464657.9384973,12.754756927490234,6.879125118255615,0
1774464657.9711332,12.903271675109863,6.959231853485107,0
1774464658.0045002,12.556757926940918,7.1189799308776855,0
